13036;SAO JOSE;26/08/2020;493
13037;F.P. NORTE;26/08/2020;493
13038;PORTO BELO;26/08/2020;493
13039;BLUMENAU;26/08/2020;493
13040;REUNIDAS;27/08/2020;5219
13041;BAUER CARGAS;27/08/2020;121067
13042;BALNEARIO CAMBORIU;27/08/2020;5834
13043;ITAJAI;27/08/2020;5834
13044;F.P. CENTRO;27/08/2020;493
13045;F.P. SUL;27/08/2020;493
13046;RIO DO SUL;27/08/2020;493
13047;SAO FRANCISCO;27/08/2020;493
13048;JOINVILLE;27/08/2020;493
13049;REUNIDAS;28/08/2020;5219
13050;BAUER CARGAS;28/08/2020;121067
13051;MAFRA;31/08/2020;493
13052;BRUSQUE;31/08/2020;493
13053;BLUMENAU;31/08/2020;493
13054;MEIO OESTE;31/08/2020;493
13055;SANTA CATARINA;21/08/2020;10514
13056;REUNIDAS;31/08/2020;5219
13057;BAUER CARGAS;31/08/2020;121067
13058;BALNEARIO CAMBORIU;31/08/2020;5834
13059;ITAJAI;31/08/2020;5834
13060;PALHOCA;31/08/2020;493
13061;TUBARAO;31/08/2020;493
13062;F.P. CENTRO;31/08/2020;493
13063;SAO JOSE;31/08/2020;493
13064;BLUMENAU;31/08/2020;493
13065;REUNIDAS;01/09/2020;5219
13066;BAUER CARGAS;01/09/2020;121067
13067;BALNEARIO CAMBORIU;01/09/2020;5834
13068;ARARANGUA;01/09/2020;493
13069;SAO JOSE;01/09/2020;493
13070;F.P. CENTRO;01/09/2020;493
13071;JOINVILLE;01/09/2020;493
13072;BLUMENAU;02/09/2020;493
13073;REUNIDAS;02/09/2020;5219
13074;BAUER CARGAS;02/09/2020;121067
13075;JARAGUA DO SUL;02/09/2020;5834
13076;SAO JOSE;02/09/2020;493
13077;F.P. NORTE;02/09/2020;493
13078;PORTO BELO;02/09/2020;493
13080;REUNIDAS;03/09/2020;5219
13081;BAUER CARGAS;03/09/2020;121067
13082;BALNEARIO CAMBORIU;03/09/2020;5834
13083;ITAJAI;03/09/2020;5834
13084;F.P. CENTRO;03/09/2020;493
13085;F.P. SUL;03/09/2020;493
13086;RIO DO SUL;03/09/2020;493
13087;SAO FRANCISCO;03/09/2020;493
13088;JOINVILLE;03/09/2020;493
13089;REUNIDAS;04/09/2020;5219
13090;BAUER CARGAS;04/09/2020;121067
13091;MAFRA;08/09/2020;493
13092;BRUSQUE;08/09/2020;493
13093;BLUMENAU;08/09/2020;493
13094;MEIO OESTE;08/09/2020;493
13095;LAGES;08/09/2020;493
13096;BALNEARIO CAMBORIU;01/09/2020;493
13097;REUNIDAS;08/09/2020;5219
13098;BAUER CARGAS;08/09/2020;121067
13099;BALNEARIO CAMBORIU;08/09/2020;5834
13100;ARARANGUA;08/09/2020;493
13101;SAO JOSE;08/09/2020;493
13102;F.P. CENTRO;08/09/2020;493
13103;PALHOCA;08/09/2020;493
13104;TUBARAO;08/09/2020;493
13105;BLUMENAU;08/09/2020;493
13106;REUNIDAS;09/09/2020;5219
13107;BAUER CARGAS;09/09/2020;121067
13108;JARAGUA DO SUL;09/09/2020;5834
13109;SAO JOSE;09/09/2020;493
13110;F.P. NORTE;09/09/2020;493
13111;PORTO BELO;09/09/2020;493
13112;BLUMENAU;09/09/2020;493
13113;REUNIDAS;10/09/2020;5219
13114;BAUER CARGAS;10/09/2020;121067
13115;BALNEARIO CAMBORIU;10/09/2020;5834
13116;ITAJAI;10/09/2020;5834
13117;F.P. CENTRO;10/09/2020;493
13118;F.P. SUL;10/09/2020;493
13119;RIO DO SUL;10/09/2020;493
13120;SAO FRANCISCO;10/09/2020;493
13121;JOINVILLE;10/09/2020;493
13122;REUNIDAS;11/09/2020;5219
13123;BAUER CARGAS;11/09/2020;121067
13124;MAFRA;11/09/2020;493
13125;BRUSQUE;11/09/2020;493
13126;BLUMENAU;11/09/2020;493
13127;MEIO OESTE;11/09/2020;493
13128;REUNIDAS;14/09/2020;5219
13129;BAUER CARGAS;14/09/2020;121067
13130;BALNEARIO CAMBORIU;14/09/2020;5834
13131;ITAJAI;14/09/2020;5834
13132;PALHOCA;14/09/2020;493
13133;TUBARAO;14/09/2020;493
13134;F.P. CENTRO;14/09/2020;493
13135;SAO JOSE;14/09/2020;493
13136;BLUMENAU;14/09/2020;493
13137;REUNIDAS;15/09/2020;5219
13138;BAUER CARGAS;15/09/2020;121067
13139;BALNEARIO CAMBORIU;15/09/2020;5834
13140;ARARANGUA;15/09/2020;493
13141;SAO JOSE;15/09/2020;493
13142;F.P. CENTRO;15/09/2020;493
13143;JOINVILLE;15/09/2020;493
13144;BLUMENAU;15/09/2020;493
13145;REUNIDAS;16/09/2020;5219
13146;BAUER CARGAS;16/09/2020;121067
13147;JARAGUA DO SUL;16/09/2020;5834
13148;SAO JOSE;16/09/2020;493
13149;F.P. NORTE;16/09/2020;493
13150;PORTO BELO;16/09/2020;493
13151;BLUMENAU;16/09/2020;493
13152;REUNIDAS;17/09/2020;5219
13153;BAUER CARGAS;17/09/2020;121067
13154;BALNEARIO CAMBORIU;17/09/2020;5834
13155;ITAJAI;17/09/2020;5834
13156;F.P. CENTRO;17/09/2020;493
13157;F.P. SUL;17/09/2020;493
13158;RIO DO SUL;17/09/2020;493
13159;SAO FRANCISCO;17/09/2020;493
13160;JOINVILLE;17/09/2020;493
13161;REUNIDAS;18/09/2020;5219
13162;BAUER CARGAS;18/09/2020;121067
13163;MAFRA;18/09/2020;493
13164;BRUSQUE;18/09/2020;493
13165;BLUMENAU;18/09/2020;493
13166;MEIO OESTE;18/09/2020;493
13167;LAGES;18/09/2020;493
13168;REUNIDAS;21/09/2020;5219
13169;BAUER CARGAS;21/09/2020;121067
13170;BALNEARIO CAMBORIU;21/09/2020;5834
13171;ITAJAI;21/09/2020;5834
13172;PALHOCA;21/09/2020;493
13173;TUBARAO;21/09/2020;493
13174;F.P. CENTRO;21/09/2020;493
13175;SAO JOSE;21/09/2020;493
13176;BLUMENAU;21/09/2020;493
13177;REUNIDAS;22/09/2020;5219
13178;BAUER CARGAS;22/09/2020;121067
13179;BALNEARIO CAMBORIU;22/09/2020;5834
13180;ARARANGUA;22/09/2020;493
13181;SAO JOSE;22/09/2020;493
13182;F.P. CENTRO;22/09/2020;493
13183;JOINVILLE;22/09/2020;493
13184;BLUMENAU;22/09/2020;493
13185;REUNIDAS;23/09/2020;5219
13186;BAUER CARGAS;23/09/2020;121067
13187;JARAGUA DO SUL;23/09/2020;5834
13188;SAO JOSE;23/09/2020;493
13189;F.P. NORTE;23/09/2020;493
13190;PORTO BELO;23/09/2020;493
13191;BLUMENAU;23/09/2020;493
13192;REUNIDAS;24/09/2020;5219
13193;BAUER CARGAS;24/09/2020;121067
13194;BALNEARIO CAMBORIU;24/09/2020;5834
13195;ITAJAI;24/09/2020;5834
13196;F.P. CENTRO;24/09/2020;493
13197;F.P. SUL;24/09/2020;493
13198;RIO DO SUL;24/09/2020;493
13199;SAO FRANCISCO;24/09/2020;493
13200;JOINVILLE;24/09/2020;493
13201;REUNIDAS;25/09/2020;5219
13202;BAUER CARGAS;25/09/2020;121067
13203;MAFRA;25/09/2020;493
13204;BRUSQUE;25/09/2020;493
13205;BLUMENAU;25/09/2020;493
13206;MEIO OESTE;25/09/2020;493
13207;REUNIDAS;28/09/2020;5219
13208;BAUER CARGAS;28/09/2020;121067
13209;BALNEARIO CAMBORIU;28/09/2020;5834
13210;ITAJAI;28/09/2020;5834
13211;PALHOCA;28/09/2020;493
13212;TUBARAO;28/09/2020;493
13213;F.P. CENTRO;28/09/2020;493
13214;SAO JOSE;28/09/2020;493
13215;BLUMENAU;28/09/2020;493
13216;REUNIDAS;29/09/2020;5219
13217;BAUER CARGAS;29/09/2020;121067
13218;BALNEARIO CAMBORIU;29/09/2020;5834
13219;ARARANGUA;29/09/2020;493
13220;SAO JOSE;29/09/2020;493
13221;F.P. CENTRO;29/09/2020;493
13222;JOINVILLE;29/09/2020;493
13223;BLUMENAU;29/09/2020;493
13224;REUNIDAS;30/09/2020;5219
13225;BAUER CARGAS;30/09/2020;121067
13227;SAO JOSE;30/09/2020;493
13228;F.P. NORTE;30/09/2020;493
13229;PORTO BELO;30/09/2020;493
13230;BLUMENAU;30/09/2020;493
13231;REUNIDAS;01/10/2020;5219
13232;BAUER CARGAS;01/10/2020;121067
13233;BALNEARIO CAMBORIU;01/10/2020;5834
13234;ITAJAI;01/10/2020;5834
13235;F.P. CENTRO;01/10/2020;493
13236;F.P. SUL;01/10/2020;493
13237;RIO DO SUL;01/10/2020;493
13238;SAO FRANCISCO;01/10/2020;493
13239;JOINVILLE;01/10/2020;493
13240;REUNIDAS;01/10/2020;5219
13241;BAUER CARGAS;02/10/2020;121067
13242;MAFRA;02/10/2020;493
13243;BRUSQUE;02/10/2020;493
13244;BLUMENAU;02/10/2020;493
13245;MEIO OESTE;02/10/2020;493
13246;LAGES;02/10/2020;493
13247;REUNIDAS;05/10/2020;5219
13248;BAUER CARGAS;05/10/2020;121067
13249;BALNEARIO CAMBORIU;05/10/2020;5834
13250;ITAJAI;05/10/2020;5834
13251;PALHOCA;05/10/2020;493
13252;TUBARAO;05/10/2020;493
13253;F.P. CENTRO;05/10/2020;493
13254;SAO JOSE;05/10/2020;493
13255;BLUMENAU;05/10/2020;493
13256;REUNIDAS;06/10/2020;5219
13257;BAUER CARGAS;06/10/2020;121067
13258;BALNEARIO CAMBORIU;06/10/2020;5834
13259;ARARANGUA;06/10/2020;493
13260;SAO JOSE;06/10/2020;493
13261;F.P. CENTRO;06/10/2020;493
13262;JOINVILLE;06/10/2020;493
13263;BLUMENAU;06/10/2020;493
13264;REUNIDAS;07/10/2020;5219
13265;BAUER CARGAS;07/10/2020;121067
13266;JARAGUA DO SUL;07/10/2020;5834
13267;SAO JOSE;07/10/2020;493
13268;F.P. NORTE;07/10/2020;493
13269;PORTO BELO;07/10/2020;493
13270;BLUMENAU;07/10/2020;493
13271;REUNIDAS;08/10/2020;5219
13272;BAUER CARGAS;08/10/2020;121067
13273;BALNEARIO CAMBORIU;08/10/2020;5834
13274;ITAJAI;08/10/2020;5834
13275;F.P. CENTRO;08/10/2020;493
13276;F.P. SUL;08/10/2020;493
13277;RIO DO SUL;08/10/2020;493
13278;SAO FRANCISCO;08/10/2020;493
13279;JOINVILLE;08/10/2020;493
13280;REUNIDAS;09/10/2020;5219
13281;BAUER CARGAS;09/10/2020;121067
13282;MAFRA;09/10/2020;493
13283;BRUSQUE;09/10/2020;493
13284;BLUMENAU;09/10/2020;493
13285;MEIO OESTE;09/10/2020;493
13286;LAGES;09/10/2020;493
13287;REUNIDAS;13/10/2020;5219
13288;BAUER CARGAS;13/10/2020;121067
13289;BALNEARIO CAMBORIU;13/10/2020;5834
13290;ARARANGUA;13/10/2020;493
13291;SAO JOSE;13/10/2020;493
13292;F.P. CENTRO;13/10/2020;493
13293;PALHOCA;13/10/2020;493
13294;TUBARAO;13/10/2020;493
13295;BLUMENAU;13/10/2020;493
13296;REUNIDAS;14/10/2020;5219
13297;BAUER CARGAS;14/10/2020;121067
13298;JARAGUA DO SUL;14/10/2020;5834
13299;SAO JOSE;14/10/2020;493
13300;F.P. NORTE;14/10/2020;493
13301;PORTO BELO;14/10/2020;493
13302;BLUMENAU;14/10/2020;493
13303;REUNIDAS;15/10/2020;5219
13304;BAUER CARGAS;15/10/2020;121067
13305;BALNEARIO CAMBORIU;15/10/2020;5834
13306;ITAJAI;15/10/2020;5834
13307;F.P. CENTRO;15/10/2020;493
13308;F.P. SUL;15/10/2020;493
13309;RIO DO SUL;15/10/2020;493
13310;SAO FRANCISCO;15/10/2020;493
13311;JOINVILLE;15/10/2020;493
13312;REUNIDAS;16/10/2020;5219
13313;BAUER CARGAS;16/10/2020;121067
13314;MAFRA;16/10/2020;493
13315;BRUSQUE;16/10/2020;493
13316;BLUMENAU;16/10/2020;493
13317;MEIO OESTE;16/10/2020;493
13318;LAGES;16/10/2020;493
13319;REUNIDAS;19/10/2020;5219
13320;BAUER CARGAS;19/10/2020;121067
13321;BALNEARIO CAMBORIU;19/10/2020;5834
13322;ITAJAI;19/10/2020;5834
13323;PALHOCA;19/10/2020;493
13324;TUBARAO;19/10/2020;493
13325;F.P. CENTRO;19/10/2020;493
13326;SAO JOSE;19/10/2020;493
13327;BLUMENAU;19/10/2020;493
13328;REUNIDAS;20/10/2020;5219
13329;BAUER CARGAS;20/10/2020;121067
13330;BALNEARIO CAMBORIU;20/10/2020;5834
13331;ARARANGUA;20/10/2020;493
13332;SAO JOSE;20/10/2020;493
13333;F.P. CENTRO;20/10/2020;493
13334;JOINVILLE;20/10/2020;493
13335;BLUMENAU;20/10/2020;493
13336;REUNIDAS;21/10/2020;5219
13337;BAUER CARGAS;21/10/2020;121067
13338;JARAGUA DO SUL;21/10/2020;5834
13339;SAO JOSE;21/10/2020;493
13340;F.P. NORTE;21/10/2020;493
13341;PORTO BELO;21/10/2020;493
13342;BLUMENAU;21/10/2020;493
13343;REUNIDAS;22/10/2020;5219
13344;BAUER CARGAS;22/10/2020;121067
13345;BALNEARIO CAMBORIU;22/10/2020;5834
13346;ITAJAI;22/10/2020;5834
13347;F.P. CENTRO;22/10/2020;493
13348;F.P. SUL;22/10/2020;493
13349;RIO DO SUL;22/10/2020;493
13350;SAO FRANCISCO;22/10/2020;493
13351;JOINVILLE;22/10/2020;493
13352;REUNIDAS;23/10/2020;5219
13353;BAUER CARGAS;23/10/2020;121067
13354;MAFRA;23/10/2020;493
13355;BRUSQUE;23/10/2020;493
13356;BLUMENAU;23/10/2020;493
13357;MEIO OESTE;23/10/2020;493
13358;REUNIDAS;26/10/2020;5219
13359;BAUER;26/10/2020;121067
13360;BALNEARIO CAMBORIU;26/10/2020;493
13361;ITAJAI;26/10/2020;493
13362;TIJUCAS;26/10/2020;493
13363;TUBARï¿½O;26/10/2020;493
13364;FPOLIS CENTRO;26/10/2020;493
13365;SAO JOSE;26/10/2020;493
13366;BLUMENAU;26/10/2020;493
13367;REUNIDAS;27/10/2020;5219
13368;BAUER;27/10/2020;121067
13369;ARARANGUA;27/10/2020;493
13370;BALNEARIO  BRUSQUE;27/10/2020;5834
13371;SAO JOSE;27/10/2020;493
13372;FPOLIS CENTRO;27/10/2020;493
13373;JOINVILLE;27/10/2020;493
13374;BLUMENAU;27/10/2020;493
13375;REUNIDAS;28/10/2020;5219
13376;BAUER;28/10/2020;121067
13377;JARAGUA DO SUL;28/10/2020;5834
13378;SAO JOSE;28/10/2020;493
13379;FPOLIS NORTE;28/10/2020;493
13380;PORTO BELO;28/10/2020;493
13381;BLUMENAU;28/10/2020;493
13382;REUNIDAS;29/10/2020;5219
13383;BAUER;29/10/2020;121067
13384;BALNEARIO CAMBORIU;29/10/2020;5834
13385;ITAJAI;29/10/2020;5834
13386;FPOLIS CENTRO;29/10/2020;493
13387;FPOLIS SUL;29/10/2020;493
13388;RIO DO SUL;29/10/2020;493
13389;SAO FRANCISCO;29/10/2020;493
13390;JOINVILLE;29/10/2020;493
13391;REUNIDAS;30/10/2020;5219
13392;BAUER;30/10/2020;121067
13393;MAFRA;30/10/2020;493
13394;BRUSQUE/GASPAR;30/10/2020;493
13395;BLUMENAU;30/10/2020;493
13396;CHAPECO;30/10/2020;493
13397;LAGES;30/10/2020;493
13398;REUNIDAS;03/11/2020;5219
13399;BAUER CARGAS;03/11/2020;121067
13400;BALNEARIO CAMBORIU;03/11/2020;5834
13401;ARARANGUA;03/11/2020;493
13402;SAO JOSE;03/11/2020;493
13403;F.P. CENTRO;03/11/2020;493
13404;PALHOCA;03/11/2020;493
13405;TUBARAO;03/11/2020;493
13406;BLUMENAU;03/11/2020;493
13407;REUNIDAS;04/11/2020;5219
13408;BAUER CARGAS;04/11/2020;121067
13409;JARAGUA DO SUL;04/11/2020;5834
13410;SAO JOSE;04/11/2020;493
13411;F.P. NORTE;04/11/2020;493
13412;PORTO BELO;04/11/2020;493
13413;BLUMENAU;04/11/2020;493
13414;REUNIDAS;05/11/2020;5219
13415;BAUER CARGAS;05/11/2020;121067
13416;BALNEARIO CAMBORIU;05/11/2020;5834
13417;ITAJAI;05/11/2020;5834
13418;F.P. CENTRO;05/11/2020;493
13419;F.P. SUL;05/11/2020;493
13420;RIO DO SUL;05/11/2020;493
13421;SAO FRANCISCO;05/11/2020;493
13422;JOINVILLE;05/11/2020;493
13423;REUNIDAS;06/11/2020;5219
13424;BAUER CARGAS;06/11/2020;121067
13425;MAFRA;06/11/2020;493
13426;BRUSQUE;06/11/2020;493
13427;BLUMENAU;06/11/2020;493
13428;MEIO OESTE;06/11/2020;493
13429;REUNIDAS;09/11/2020;5219
13430;BAUER;09/11/2020;121067
13431;BALNEARIO CAMBORIU;09/11/2020;5834
13432;ITAJAI;09/11/2020;5834
13433;TIJUCAS;09/11/2020;493
13434;TUBARÃO;09/11/2020;493
13435;FPOLIS CENTRO;09/11/2020;493
13436;SAO JOSE;09/11/2020;493
13437;BLUMENAU;09/11/2020;493
13438;REUNIDAS;10/11/2020;5219
13439;BAUER;10/11/2020;121067
13440;BALNEARIO  BRUSQUE;10/11/2020;5834
13441;ARARANGUA;10/11/2020;493
13442;SAO JOSE;10/11/2020;493
13443;FPOLIS CENTRO;10/11/2020;493
13444;JOINVILLE;10/11/2020;493
13445;BLUMENAU;10/11/2020;493
13446;REUNIDAS;11/11/2020;5219
13447;BAUER;11/11/2020;121067
13448;JARAGUA DO SUL;11/11/2020;5834
13449;SÃO JOSE;11/11/2020;493
13450;FPOLIS NORTE;11/11/2020;493
13451;PORTO BELO;11/11/2020;493
13452;BLUMENAU;11/11/2020;493
13453;REUNIDAS;12/11/2020;5219
13454;BAUER;12/11/2020;121067
13455;BALNEARIO CAMBORIU;12/11/2020;5834
13456;ITAJAI;12/11/2020;5834
13457;FPOLIS CENTRO;12/11/2020;493
13458;FPOLIS SUL;12/11/2020;493
13459;RIO DO SUL;12/11/2020;493
13460;SAO FRANCISCO;12/11/2020;493
13461;JOINVILLE;12/11/2020;493
13462;REUNIDAS;13/11/2020;5219
13463;BAUER;13/11/2020;121067
13464;MAFRA;13/11/2020;493
13465;BRUSQUE/GASPAR;13/11/2020;493
13466;BLUMENAU;13/11/2020;493
13467;CHAPECO;13/11/2020;493
13468;LAGES;13/11/2020;493
13469;REUNIDAS;16/11/2020;5219
13470;BAUER;16/11/2020;121067
13471;BALNEARIO CAMBORIU;16/11/2020;5834
13472;ITAJAI;16/11/2020;5834
13473;TIJUCAS;16/11/2020;493
13474;TUBARAO;16/11/2020;493
13475;FPOLIS CENTRO;16/11/2020;493
13476;SAO JOSE;16/11/2020;493
13477;BLUMENAU;16/11/2020;493
13478;REUNIDAS;17/11/2020;5219
13479;BAUER;17/11/2020;121067
13480;BALNEARIO  BRUSQUE;17/11/2020;5834
13481;ARARANGUA;17/11/2020;493
13482;SAO JOSE;17/11/2020;493
13483;FPOLIS CENTRO;17/11/2020;493
13484;JOINVILLE;17/11/2020;493
13485;BLUMENAU;17/11/2020;493
13486;REUNIDAS;18/11/2020;5219
13487;BAUER;18/11/2020;121067
13488;JARAGUA DO SUL;18/11/2020;5834
13489;SAO JOSE;18/11/2020;493
13490;FPOLIS NORTE;18/11/2020;493
13491;PORTO BELO;18/11/2020;493
13492;BLUMENAU;18/11/2020;493
13493;REUNIDAS;19/11/2020;5219
13494;BAUER;19/11/2020;121067
13495;BALNEARIO CAMBORIU;19/11/2020;5834
13496;ITAJAI;19/11/2020;5834
13497;FPOLIS CENTRO;19/11/2020;493
13498;FPOLIS SUL;19/11/2020;493
13499;RIO DO SUL;19/11/2020;493
13500;SAO FRANCISCO;19/11/2020;493
13501;JOINVILLE;19/11/2020;493
13502;REUNIDAS;20/11/2020;5219
13503;BAUER;20/11/2020;121067
13504;MAFRA;20/11/2020;493
13505;BRUSQUE/GASPAR;20/11/2020;493
13506;BLUMENAU;20/11/2020;493
13507;CHAPECO;20/11/2020;493
13508;REUNIDAS;23/11/2020;5219
13509;BAUER;23/11/2020;121067
13510;BALNEARIO CAMBORIU;23/11/2020;5834
13511;ITAJAI;23/11/2020;5834
13512;TIJUCAS;23/11/2020;493
13513;TUBARAO;23/11/2020;493
13514;FPOLIS CENTRO;23/11/2020;493
13515;SAO JOSE;23/11/2020;493
13516;BLUMENAU;23/11/2020;493
13517;REUNIDAS;24/11/2020;5219
13518;BAUER;24/11/2020;121067
13519;BALNEARIO  BRUSQUE;24/11/2020;5834
13520;ARARANGUA;24/11/2020;493
13521;SAO JOSE;24/11/2020;493
13522;FPOLIS CENTRO;24/11/2020;493
13523;JOINVILLE;24/11/2020;493
13524;BLUMENAU;24/11/2020;493
13525;REUNIDAS;25/11/2020;5219
13526;BAUER;25/11/2020;121067
13527;JARAGUA DO SUL;25/11/2020;5834
13528;SAO JOSE;25/11/2020;493
13529;FPOLIS NORTE;25/11/2020;493
13530;PORTO BELO;25/11/2020;493
13531;BLUMENAU;25/11/2020;493
13532;REUNIDAS;26/11/2020;5219
13533;BAUER;26/11/2020;121067
13534;BALNEARIO CAMBORIU;26/11/2020;5834
13535;ITAJAI;26/11/2020;5834
13536;FPOLIS CENTRO;26/11/2020;493
13537;FPOLIS SUL;26/11/2020;493
13538;RIO DO SUL;26/11/2020;493
13539;SAO FRANCISCO;26/11/2020;493
13540;JOINVILLE;26/11/2020;493
13548;BC EXTRA;26/11/2020;493
13541;REUNIDAS;27/11/2020;5219
13542;BAUER;27/11/2020;121067
13543;MAFRA;27/11/2020;493
13544;BRUSQUE/GASPAR;27/11/2020;493
13545;BLUMENAU;27/11/2020;493
13546;CHAPECO;27/11/2020;493
13547;LAGES;27/11/2020;493
13548;BC EXTRA;27/11/2020;493
13549;REUNIDAS;30/11/2020;5219
13550;BAUER;30/11/2020;121067
13551;BALNEARIO CAMBORIU;30/11/2020;5834
13552;ITAJAI;30/11/2020;5834
13553;TIJUCAS;30/11/2020;493
13554;TUBARAO;30/11/2020;493
13555;FPOLIS CENTRO;30/11/2020;493
13556;SAO JOSE;30/11/2020;493
13557;BLUMENAU;30/11/2020;493
13558;REUNIDAS;01/12/2020;5219
13559;BAUER;01/12/2020;121067
13560;BALNEARIO  BRUSQUE;01/12/2020;5834
13561;ARARANGUA;01/12/2020;493
13562;SAO JOSE;01/12/2020;493
13563;FPOLIS CENTRO;01/12/2020;493
13564;JOINVILLE;01/12/2020;493
13565;BLUMENAU;01/12/2020;493
13566;REUNIDAS;02/12/2020;5219
13567;BAUER;02/12/2020;121067
13568;JARAGUA DO SUL;02/12/2020;5834
13569;SAO JOSE;02/12/2020;493
13570;FPOLIS NORTE;02/12/2020;493
13571;PORTO BELO;02/12/2020;493
13572;BLUMENAU;02/12/2020;493
13573;REUNIDAS;03/12/2020;5219
13574;BAUER;03/12/2020;121067
13575;BALNEARIO CAMBORIU;03/12/2020;5834
13576;ITAJAI;03/12/2020;5834
13577;FPOLIS CENTRO;03/12/2020;493
13578;FPOLIS SUL;03/12/2020;493
13579;RIO DO SUL;03/12/2020;493
13580;SAO FRANCISCO;03/12/2020;493
13581;JOINVILLE;03/12/2020;493
13582;REUNIDAS;04/12/2020;5219
13583;BAUER;04/12/2020;121067
13584;MAFRA;04/12/2020;493
13585;BRUSQUE/GASPAR;04/12/2020;493
13586;BLUMENAU;04/12/2020;493
13587;CHAPECO;04/12/2020;493
13588;REUNIDAS;07/12/2020;5219
13589;BAUER;07/12/2020;121067
13590;BALNEARIO CAMBORIU;07/12/2020;5834
13591;ITAJAI;07/12/2020;5834
13592;TIJUCAS;07/12/2020;493
13593;TUBARAO;07/12/2020;493
13594;FPOLIS CENTRO;07/12/2020;493
13595;SAO JOSE;07/12/2020;493
13596;BLUMENAU;07/12/2020;493
13597;REUNIDAS;08/12/2020;5219
13598;BAUER;08/12/2020;121067
13599;BALNEARIO  BRUSQUE;08/12/2020;5834
13600;ARARANGUA;08/12/2020;493
13601;SAO JOSE;08/12/2020;493
13602;FPOLIS CENTRO;08/12/2020;493
13603;JOINVILLE;08/12/2020;493
13604;BLUMENAU;08/12/2020;493
13605;REUNIDAS;09/12/2020;5219
13606;BAUER;09/12/2020;121067
13607;JARAGUA DO SUL;09/12/2020;5834
13608;SAO JOSE;09/12/2020;493
13609;FPOLIS NORTE;09/12/2020;493
13610;PORTO BELO;09/12/2020;493
13611;BLUMENAU;09/12/2020;493
13612;REUNIDAS;10/12/2020;5219
13613;BAUER;10/12/2020;121067
13614;BALNEARIO CAMBORIU;10/12/2020;5834
13615;ITAJAI;10/12/2020;5834
13616;FPOLIS CENTRO;10/12/2020;493
13617;FPOLIS SUL;10/12/2020;493
13618;RIO DO SUL;10/12/2020;493
13619;SAO FRANCISCO;10/12/2020;493
13620;JOINVILLE;10/12/2020;493
13621;REUNIDAS;11/12/2020;5219
13622;BAUER;11/12/2020;121067
13623;MAFRA;11/12/2020;493
13624;BRUSQUE/GASPAR;11/12/2020;493
13625;BLUMENAU;11/12/2020;493
13626;CHAPECO;11/12/2020;493
13627;LAGES;11/12/2020;493
13628;REUNIDAS;14/12/2020;5219
13629;BAUER;14/12/2020;121067
13630;BALNEARIO CAMBORIU;14/12/2020;5834
13631;ITAJAI;14/12/2020;5834
13632;TIJUCAS;14/12/2020;493
13633;TUBARAO;14/12/2020;493
13634;FPOLIS CENTRO;14/12/2020;493
13635;SAO JOSE;14/12/2020;493
13636;BLUMENAU;14/12/2020;493
13637;REUNIDAS;15/12/2020;5219
13638;BAUER;15/12/2020;121067
13639;BALNEARIO  BRUSQUE;15/12/2020;5834
13640;ARARANGUA;15/12/2020;493
13641;SAO JOSE;15/12/2020;493
13642;FPOLIS CENTRO;15/12/2020;493
13643;JOINVILLE;15/12/2020;493
13644;BLUMENAU;15/12/2020;493
13645;REUNIDAS;16/12/2020;5219
13646;BAUER;16/12/2020;121067
13647;JARAGUA DO SUL;16/12/2020;5834
13648;SAO JOSE;16/12/2020;493
13649;FPOLIS NORTE;16/12/2020;493
13650;PORTO BELO;16/12/2020;493
13651;BLUMENAU;16/12/2020;493
13652;REUNIDAS;17/12/2020;5219
13653;BAUER;17/12/2020;121067
13654;BALNEARIO CAMBORIU;17/12/2020;5834
13655;ITAJAI;17/12/2020;5834
13656;FPOLIS CENTRO;17/12/2020;493
13657;FPOLIS SUL;17/12/2020;493
13658;RIO DO SUL;17/12/2020;493
13659;SAO FRANCISCO;17/12/2020;493
13660;JOINVILLE;17/12/2020;493
13661;REUNIDAS;18/12/2020;5219
13662;BAUER;18/12/2020;121067
13663;JARAGUA;18/12/2020;5834
13664;SAO JOSE;18/12/2020;493
13665;FP NORTE;18/12/2020;493
13666;ARARANGUA;18/12/2020;493
13667;TUBARÃO;18/12/2020;493
13668;BLUMENAU;18/12/2020;493
13669;CHAPECO;18/12/2020;493
13670;JOINVILLE;21/12/2020;493
13671;BALNEARIO CAMBORIU;21/12/2020;5618
13672;ITAJAI;21/12/2020;5618
13673;SÃO JOSE;21/12/2020;493
13674;FPOLIS CENTRO;21/12/2020;493
13675;BLUMENAU;21/12/2020;493
13676;F.P. SUL;21/12/2020;493
13677;PORTO BELO;22/12/2020;493
13678;SAO FRANCISCO;22/12/2020;493
13679;RIO DO SUL;22/12/2020;493
13680;BAUER CARGAS;22/12/2020;121067
